node_A,node_B,score
RPL40A,RPS27A,0.985
RPL40A,RPS27B,0.993
RPL40A,RPS28A,0.981
RPL40A,RPS28B,0.982
RPL40A,RPS29A,0.992
RPL40A,RPS29B,0.988
RPL40A,RPS3,0.998
RPL40A,RPS30A,0.986
RPL40A,RPS30B,0.988
RPL40A,RPS31,0.999
RPL40A,RPS4A,0.994
RPL40A,RPS4B,0.993
RPL40A,RPS5,0.999
RPL40A,RPS6A,0.994
RPL40A,RPS6B,0.995
RPL40A,RPS7A,0.991
RPL40A,RPS7B,0.93
RPL40A,RPS8A,0.991
RPL40A,RPS8B,0.989
RPL40A,RPS9A,0.986
RPL40A,RPS9B,0.993
RPL40A,RPT4,0.95
RPL40A,RSP5,0.973
RPL40A,SDC1,0.931
RPL40A,SET1,0.934
RPL40A,SLA1,0.912
RPL40A,STP22,0.971
RPL40A,SWD1,0.975
RPL40A,UBC13,0.99
RPL40A,UBP6,0.97
RPL40A,UBP8,0.961
RPL40A,UFD1,0.93
RPL40A,VPS27,0.932
RPL40B,RPL42A,0.993
RPL40B,RPL42B,0.991
RPL40B,RPL43A,0.995
RPL40B,RPL43B,0.994
RPL40B,RPL4A,0.991
RPL40B,RPL4B,0.991
RPL40B,RPL5,0.997
RPL40B,RPL6A,0.995
RPL40B,RPL6B,0.995
RPL40B,RPL7A,0.994
RPL40B,RPL7B,0.993
RPL40B,RPL8A,0.99
RPL40B,RPL8B,0.994
RPL40B,RPL9A,0.997
RPL40B,RPL9B,0.995
RPL40B,RPN1,0.93
RPL40B,RPN10,0.973
RPL40B,RPN11,0.951
RPL40B,RPN13,0.951
RPL40B,RPP0,0.994
RPL40B,RPP1A,0.982
RPL40B,RPP1B,0.907
RPL40B,RPP2A,0.984
RPL40B,RPS0A,0.992
RPL40B,RPS0B,0.991
RPL40B,RPS10A,0.995
RPL40B,RPS10B,0.975
RPL40B,RPS11A,0.996
RPL40B,RPS11B,0.995
RPL40B,RPS12,0.997
RPL40B,RPS13,0.998
RPL40B,RPS14A,0.992
RPL40B,RPS14B,0.987
RPL40B,RPS15,0.998
RPL40B,RPS16A,0.993
RPL40B,RPS16B,0.995
RPL40B,RPS17A,0.994
RPL40B,RPS17B,0.994
RPL40B,RPS18A,0.992
RPL40B,RPS18B,0.995
RPL40B,RPS19A,0.994
RPL40B,RPS19B,0.978
RPL40B,RPS1A,0.994
RPL40B,RPS1B,0.996
RPL40B,RPS2,0.997
RPL40B,RPS20,0.998
RPL40B,RPS21A,0.955
RPL40B,RPS21B,0.997
RPL40B,RPS22A,0.993
RPL40B,RPS22B,0.949
RPL40B,RPS23A,0.99
RPL40B,RPS23B,0.99
RPL40B,RPS24A,0.994
RPL40B,RPS24B,0.992
RPL40B,RPS25A,0.995
RPL40B,RPS25B,0.975
RPL40B,RPS26A,0.993
RPL40B,RPS26B,0.996
RPL40B,RPS27A,0.987
RPL40B,RPS27B,0.993
RPL40B,RPS28A,0.981
RPL40B,RPS28B,0.983
RPL40B,RPS29A,0.993
RPL40B,RPS29B,0.971
RPL40B,RPS3,0.998
RPL40B,RPS30A,0.985
RPL40B,RPS30B,0.99
RPL40B,RPS31,0.999
RPL40B,RPS4A,0.995
RPL40B,RPS4B,0.991
RPL40B,RPS5,0.997
RPL40B,RPS6A,0.994
RPL40B,RPS6B,0.995
RPL40B,RPS7A,0.991
RPL40B,RPS7B,0.96
RPL40B,RPS8A,0.989
RPL40B,RPS8B,0.99
RPL40B,RPS9A,0.986
RPL40B,RPS9B,0.994
RPL40B,RSP5,0.972
RPL40B,SDC1,0.931
RPL40B,SET1,0.934
RPL40B,SLA1,0.906
RPL40B,STP22,0.961
RPL40B,SWD1,0.974
RPL40B,UBC13,0.982
RPL40B,UBP6,0.97
RPL40B,UBP8,0.961
RPL40B,UFD1,0.905
RPL40B,VPS27,0.905
RPL41A,RPL41B,0.995
RPL41A,RPS17A,0.922
RPL41A,RPS17B,0.922
RPL41A,RPS29A,0.953
RPL41A,RPS29B,0.951
RPL41A,RPS30A,0.904
RPL41A,RPS30B,0.912
RPL41B,RPS29A,0.925
RPL41B,RPS29B,0.943
RPL41B,RPS5,0.929
RPL42A,RPL42B,0.936
RPL42A,RPL43A,0.992
RPL42A,RPL43B,0.991
RPL42A,RPL4A,0.978
RPL42A,RPL4B,0.979
RPL42A,RPL5,0.997
RPL42A,RPL6A,0.991
RPL42A,RPL6B,0.99
RPL42A,RPL7A,0.987
RPL42A,RPL7B,0.981
RPL42A,RPL8A,0.986
RPL42A,RPL8B,0.991
RPL42A,RPL9A,0.993
RPL42A,RPL9B,0.99
RPL42A,RPP0,0.993
RPL42A,RPP1A,0.976
RPL42A,RPP1B,0.924
RPL42A,RPP2A,0.981
RPL42A,RPP2B,0.9
RPL42A,RPS0A,0.984
RPL42A,RPS0B,0.979
RPL42A,RPS10A,0.993
RPL42A,RPS10B,0.956
RPL42A,RPS11A,0.986
RPL42A,RPS11B,0.981
RPL42A,RPS12,0.996
RPL42A,RPS13,0.995
RPL42A,RPS14A,0.983
RPL42A,RPS14B,0.975
RPL42A,RPS15,0.997
RPL42A,RPS16A,0.989
RPL42A,RPS16B,0.988
RPL42A,RPS17A,0.991
RPL42A,RPS17B,0.991
RPL42A,RPS18A,0.992
RPL42A,RPS18B,0.991
RPL42A,RPS19A,0.991
RPL42A,RPS19B,0.992
RPL42A,RPS1A,0.99
RPL42A,RPS1B,0.99
RPL42A,RPS2,0.995
RPL42A,RPS20,0.993
RPL42A,RPS21A,0.964
RPL42A,RPS21B,0.995
RPL42A,RPS22A,0.988
RPL42A,RPS22B,0.911
RPL42A,RPS23A,0.987
RPL42A,RPS23B,0.991
RPL42A,RPS24A,0.994
RPL42A,RPS24B,0.994
RPL42A,RPS25A,0.991
RPL42A,RPS25B,0.958
RPL42A,RPS26A,0.99
RPL42A,RPS26B,0.991
RPL42A,RPS27A,0.981
RPL42A,RPS27B,0.99
RPL42A,RPS28A,0.98
RPL42A,RPS28B,0.982
RPL42A,RPS29A,0.984
RPL42A,RPS29B,0.977
RPL42A,RPS3,0.996
RPL42A,RPS30A,0.98
RPL42A,RPS30B,0.982
RPL42A,RPS31,0.996
RPL42A,RPS4A,0.988
RPL42A,RPS4B,0.982
RPL42A,RPS5,0.996
RPL42A,RPS6A,0.992
RPL42A,RPS6B,0.993
RPL42A,RPS7A,0.986
RPL42A,RPS7B,0.904
RPL42A,RPS8A,0.986
RPL42A,RPS8B,0.98
RPL42A,RPS9A,0.974
RPL42A,RPS9B,0.987
RPL42B,RPL43A,0.991
RPL42B,RPL43B,0.992
RPL42B,RPL4A,0.98
RPL42B,RPL4B,0.976
RPL42B,RPL5,0.997
RPL42B,RPL6A,0.991
RPL42B,RPL6B,0.989
RPL42B,RPL7A,0.988
RPL42B,RPL7B,0.984
RPL42B,RPL8A,0.992
RPL42B,RPL8B,0.991
RPL42B,RPL9A,0.993
RPL42B,RPL9B,0.988
RPL42B,RPP0,0.993
RPL42B,RPP1A,0.98
RPL42B,RPP1B,0.91
RPL42B,RPP2A,0.982
RPL42B,RPP2B,0.904
RPL42B,RPS0A,0.988
RPL42B,RPS0B,0.982
RPL42B,RPS10A,0.994
RPL42B,RPS10B,0.954
RPL42B,RPS11A,0.986
RPL42B,RPS11B,0.981
RPL42B,RPS12,0.997
RPL42B,RPS13,0.994
RPL42B,RPS14A,0.985
RPL42B,RPS14B,0.979
RPL42B,RPS15,0.998
RPL42B,RPS16A,0.987
RPL42B,RPS16B,0.988
RPL42B,RPS17A,0.993
RPL42B,RPS17B,0.991
RPL42B,RPS18A,0.993
RPL42B,RPS18B,0.99
RPL42B,RPS19A,0.993
RPL42B,RPS19B,0.991
RPL42B,RPS1A,0.993
RPL42B,RPS1B,0.99
RPL42B,RPS2,0.996
RPL42B,RPS20,0.995
RPL42B,RPS21A,0.96
RPL42B,RPS21B,0.994
RPL42B,RPS22A,0.991
RPL42B,RPS22B,0.909
RPL42B,RPS23A,0.985
RPL42B,RPS23B,0.991
RPL42B,RPS24A,0.994
RPL42B,RPS24B,0.992
RPL42B,RPS25A,0.989
RPL42B,RPS25B,0.942
RPL42B,RPS26A,0.99
RPL42B,RPS26B,0.992
RPL42B,RPS27A,0.985
RPL42B,RPS27B,0.988
RPL42B,RPS28A,0.98
RPL42B,RPS28B,0.981
RPL42B,RPS29A,0.984
RPL42B,RPS29B,0.977
RPL42B,RPS3,0.997
RPL42B,RPS30A,0.983
RPL42B,RPS30B,0.983
RPL42B,RPS31,0.996
RPL42B,RPS4A,0.989
RPL42B,RPS4B,0.986
RPL42B,RPS5,0.998
RPL42B,RPS6A,0.992
RPL42B,RPS6B,0.994
RPL42B,RPS7A,0.988
RPL42B,RPS8A,0.989
RPL42B,RPS8B,0.982
RPL42B,RPS9A,0.983
RPL42B,RPS9B,0.987
RPL43A,RPL4A,0.997
RPL43A,RPL4B,0.995
RPL43A,RPL5,0.999
RPL43A,RPL6A,0.996
RPL43A,RPL6B,0.995
RPL43A,RPL7A,0.995
RPL43A,RPL7B,0.993
RPL43A,RPL8A,0.993
RPL43A,RPL8B,0.996
RPL43A,RPL9A,0.995
RPL43A,RPL9B,0.994
RPL43A,RPP0,0.997
RPL43A,RPP1A,0.995
RPL43A,RPP1B,0.981
RPL43A,RPP2A,0.995
RPL43A,RPP2B,0.961
RPL43A,RPS0A,0.992
RPL43A,RPS0B,0.993
RPL43A,RPS10A,0.994
RPL43A,RPS10B,0.964
RPL43A,RPS11A,0.997
RPL43A,RPS11B,0.996
RPL43A,RPS12,0.998
RPL43A,RPS13,0.998
RPL43A,RPS14A,0.995
RPL43A,RPS14B,0.991
RPL43A,RPS15,0.998
RPL43A,RPS16A,0.994
RPL43A,RPS16B,0.996
RPL43A,RPS17A,0.995
RPL43A,RPS17B,0.994
RPL43A,RPS18A,0.994
RPL43A,RPS18B,0.995
RPL43A,RPS19A,0.996
RPL43A,RPS19B,0.997
RPL43A,RPS1A,0.992
RPL43A,RPS1B,0.995
RPL43A,RPS2,0.998
RPL43A,RPS20,0.997
RPL43A,RPS21A,0.956
RPL43A,RPS21B,0.998
RPL43A,RPS22A,0.993
RPL43A,RPS22B,0.956
RPL43A,RPS23A,0.994
RPL43A,RPS23B,0.993
RPL43A,RPS24A,0.995
RPL43A,RPS24B,0.994
RPL43A,RPS25A,0.996
RPL43A,RPS25B,0.972
RPL43A,RPS26A,0.993
RPL43A,RPS26B,0.993
RPL43A,RPS27A,0.989
RPL43A,RPS27B,0.996
RPL43A,RPS28A,0.992
RPL43A,RPS28B,0.992
RPL43A,RPS29A,0.992
RPL43A,RPS29B,0.994
RPL43A,RPS3,0.998
RPL43A,RPS30A,0.993
RPL43A,RPS30B,0.992
RPL43A,RPS31,0.998
RPL43A,RPS4A,0.997
RPL43A,RPS4B,0.995
RPL43A,RPS5,0.997
RPL43A,RPS6A,0.994
RPL43A,RPS6B,0.993
RPL43A,RPS7A,0.993
RPL43A,RPS7B,0.962
RPL43A,RPS8A,0.992
RPL43A,RPS8B,0.991
RPL43A,RPS9A,0.989
RPL43A,RPS9B,0.995
RPL43A,RSM10,0.945
RPL43A,RSM7,0.926
RPL43B,RPL4A,0.997
RPL43B,RPL4B,0.994
RPL43B,RPL5,0.998
RPL43B,RPL6A,0.993
RPL43B,RPL6B,0.992
RPL43B,RPL7A,0.994
RPL43B,RPL7B,0.991
RPL43B,RPL8A,0.992
RPL43B,RPL8B,0.993
RPL43B,RPL9A,0.995
RPL43B,RPL9B,0.993
RPL43B,RPP0,0.996
RPL43B,RPP1A,0.993
RPL43B,RPP1B,0.977
RPL43B,RPP2A,0.991
RPL43B,RPP2B,0.955
RPL43B,RPS0A,0.992
RPL43B,RPS0B,0.991
RPL43B,RPS10A,0.995
RPL43B,RPS10B,0.972
RPL43B,RPS11A,0.996
RPL43B,RPS11B,0.995
RPL43B,RPS12,0.998
RPL43B,RPS13,0.998
RPL43B,RPS14A,0.993
RPL43B,RPS14B,0.991
RPL43B,RPS15,0.998
RPL43B,RPS16A,0.995
RPL43B,RPS16B,0.995
RPL43B,RPS17A,0.996
RPL43B,RPS17B,0.996
RPL43B,RPS18A,0.995
RPL43B,RPS18B,0.995
RPL43B,RPS19A,0.998
RPL43B,RPS19B,0.997
RPL43B,RPS1A,0.992
RPL43B,RPS1B,0.992
RPL43B,RPS2,0.998
RPL43B,RPS20,0.998
RPL43B,RPS21A,0.967
RPL43B,RPS21B,0.999
RPL43B,RPS22A,0.994
RPL43B,RPS22B,0.956
RPL43B,RPS23A,0.992
RPL43B,RPS23B,0.992
RPL43B,RPS24A,0.994
RPL43B,RPS24B,0.993
RPL43B,RPS25A,0.991
RPL43B,RPS25B,0.969
RPL43B,RPS26A,0.99
RPL43B,RPS26B,0.991
RPL43B,RPS27A,0.992
RPL43B,RPS27B,0.995
RPL43B,RPS28A,0.99
RPL43B,RPS28B,0.991
RPL43B,RPS29A,0.994
RPL43B,RPS29B,0.99
RPL43B,RPS3,0.998
RPL43B,RPS30A,0.994
RPL43B,RPS30B,0.988
RPL43B,RPS31,0.998
RPL43B,RPS4A,0.996
RPL43B,RPS4B,0.994
RPL43B,RPS5,0.999
RPL43B,RPS6A,0.992
RPL43B,RPS6B,0.994
RPL43B,RPS7A,0.995
RPL43B,RPS7B,0.949
RPL43B,RPS8A,0.992
RPL43B,RPS8B,0.988
RPL43B,RPS9A,0.99
RPL43B,RPS9B,0.994
RPL43B,RSM10,0.945
RPL43B,RSM7,0.926
RPL4A,RPL4B,0.994
RPL4A,RPL5,0.999
RPL4A,RPL6A,0.998
RPL4A,RPL6B,0.998
RPL4A,RPL7A,0.999
RPL4A,RPL7B,0.996
RPL4A,RPL8A,0.998
RPL4A,RPL8B,0.998
RPL4A,RPL9A,0.998
RPL4A,RPL9B,0.997
RPL4A,RPP0,0.999
RPL4A,RPP1A,0.99
RPL4A,RPP1B,0.947
RPL4A,RPP2A,0.989
RPL4A,RPP2B,0.949
RPL4A,RPS0A,0.996
RPL4A,RPS0B,0.994
RPL4A,RPS10A,0.993
RPL4A,RPS10B,0.955
RPL4A,RPS11A,0.995
RPL4A,RPS11B,0.995
RPL4A,RPS12,0.998
RPL4A,RPS13,0.998
RPL4A,RPS14A,0.997
RPL4A,RPS14B,0.995
RPL4A,RPS15,0.999
RPL4A,RPS16A,0.994
RPL4A,RPS16B,0.995
RPL4A,RPS17A,0.994
RPL4A,RPS17B,0.992
RPL4A,RPS18A,0.996
RPL4A,RPS18B,0.995
RPL4A,RPS19A,0.994
RPL4A,RPS19B,0.993
RPL4A,RPS1A,0.995
RPL4A,RPS1B,0.994
RPL4A,RPS2,0.999
RPL4A,RPS20,0.999
RPL4A,RPS21B,0.996
RPL4A,RPS22A,0.994
RPL4A,RPS22B,0.95
RPL4A,RPS23A,0.994
RPL4A,RPS23B,0.993
RPL4A,RPS24A,0.992
RPL4A,RPS24B,0.99
RPL4A,RPS25A,0.991
RPL4A,RPS25B,0.958
RPL4A,RPS26A,0.995
RPL4A,RPS26B,0.995
RPL4A,RPS27A,0.992
RPL4A,RPS27B,0.99
RPL4A,RPS28A,0.987
RPL4A,RPS28B,0.988
RPL4A,RPS29A,0.992
RPL4A,RPS29B,0.991
RPL4A,RPS3,0.999
RPL4A,RPS30A,0.986
RPL4A,RPS30B,0.986
RPL4A,RPS31,0.998
RPL4A,RPS4A,0.996
RPL4A,RPS4B,0.994
RPL4A,RPS5,0.999
RPL4A,RPS6A,0.993
RPL4A,RPS6B,0.995
RPL4A,RPS7A,0.996
RPL4A,RPS7B,0.974
RPL4A,RPS8A,0.994
RPL4A,RPS8B,0.992
RPL4A,RPS9A,0.994
RPL4A,RPS9B,0.995
RPL4A,RRP7,0.997
RPL4A,RSM7,0.911
RPL4A,RTC6,0.918
RPL4A,SEC61,0.929
RPL4A,SRP54,0.928
RPL4A,SRP68,0.903
RPL4A,STT3,0.904
RPL4A,TEF4,0.943
RPL4A,TIF11,0.959
RPL4A,UTP10,0.997
RPL4A,UTP6,0.997
RPL4B,RPL5,0.999
RPL4B,RPL6A,0.992
RPL4B,RPL6B,0.992
RPL4B,RPL7A,0.997
RPL4B,RPL7B,0.996
RPL4B,RPL8A,0.998
RPL4B,RPL8B,0.998
RPL4B,RPL9A,0.997
RPL4B,RPL9B,0.996
RPL4B,RPP0,0.999
RPL4B,RPP1A,0.951
RPL4B,RPP1B,0.947
RPL4B,RPP2A,0.95
RPL4B,RPP2B,0.941
RPL4B,RPS0A,0.994
RPL4B,RPS0B,0.994
RPL4B,RPS10A,0.99
RPL4B,RPS10B,0.95
RPL4B,RPS11A,0.995
RPL4B,RPS11B,0.995
RPL4B,RPS12,0.997
RPL4B,RPS13,0.998
RPL4B,RPS14A,0.996
RPL4B,RPS14B,0.995
RPL4B,RPS15,0.998
RPL4B,RPS16A,0.994
RPL4B,RPS16B,0.996
RPL4B,RPS17A,0.992
RPL4B,RPS17B,0.993
RPL4B,RPS18A,0.995
RPL4B,RPS18B,0.995
RPL4B,RPS19A,0.994
RPL4B,RPS19B,0.993
RPL4B,RPS1A,0.965
RPL4B,RPS1B,0.993
RPL4B,RPS2,0.999
RPL4B,RPS20,0.998
RPL4B,RPS21B,0.996
RPL4B,RPS22A,0.992
RPL4B,RPS22B,0.95
RPL4B,RPS23A,0.993
RPL4B,RPS23B,0.993
RPL4B,RPS24A,0.991
RPL4B,RPS24B,0.991
RPL4B,RPS25A,0.99
RPL4B,RPS25B,0.956
RPL4B,RPS26A,0.994
RPL4B,RPS26B,0.995
RPL4B,RPS27A,0.989
RPL4B,RPS27B,0.99
RPL4B,RPS28A,0.986
RPL4B,RPS28B,0.988
RPL4B,RPS29A,0.96
RPL4B,RPS29B,0.991
RPL4B,RPS3,0.999
RPL4B,RPS30A,0.986
RPL4B,RPS30B,0.986
RPL4B,RPS31,0.988
RPL4B,RPS4A,0.996
RPL4B,RPS4B,0.995
RPL4B,RPS5,0.998
RPL4B,RPS6A,0.993
RPL4B,RPS6B,0.993
RPL4B,RPS7A,0.994
RPL4B,RPS7B,0.972
RPL4B,RPS8A,0.993
RPL4B,RPS8B,0.991
RPL4B,RPS9A,0.991
RPL4B,RPS9B,0.992
RPL4B,RRP7,0.997
RPL4B,RSM7,0.911
RPL4B,RTC6,0.916
RPL4B,SBH2,0.937
RPL4B,SEC61,0.927
RPL4B,SRP54,0.928
RPL4B,SRP68,0.901
RPL4B,SSH1,0.967
RPL4B,SSS1,0.962
RPL4B,STT3,0.903
RPL4B,TEF4,0.923
RPL4B,TIF11,0.958
RPL5,RPL6A,0.999
RPL5,RPL6B,0.999
RPL5,RPL7A,0.999
RPL5,RPL7B,0.998
RPL5,RPL8A,0.999
RPL5,RPL8B,0.999
RPL5,RPL9A,0.999
RPL5,RPL9B,0.999
RPL5,RPO26,0.922
RPL5,RPO31,0.909
RPL5,RPP0,0.999
RPL5,RPP1A,0.999
RPL5,RPP1B,0.992
RPL5,RPP2A,0.998
RPL5,RPP2B,0.997
RPL5,RPS0A,0.999
RPL5,RPS0B,0.999
RPL5,RPS10A,0.999
RPL5,RPS10B,0.994
RPL5,RPS11A,0.999
RPL5,RPS11B,0.999
RPL5,RPS12,0.999
RPL5,RPS13,0.999
RPL5,RPS14A,0.999
RPL5,RPS14B,0.998
RPL5,RPS15,0.999
RPL5,RPS16A,0.998
RPL5,RPS16B,0.999
RPL5,RPS17A,0.999
RPL5,RPS17B,0.999
RPL5,RPS18A,0.999
RPL5,RPS18B,0.999
RPL5,RPS19A,0.999
RPL5,RPS19B,0.999
RPL5,RPS1A,0.999
RPL5,RPS1B,0.999
RPL5,RPS2,0.999
RPL5,RPS20,0.999
RPL5,RPS21A,0.92
RPL5,RPS21B,0.999
RPL5,RPS22A,0.999
RPL5,RPS22B,0.991
RPL5,RPS23A,0.998
RPL5,RPS23B,0.998
RPL5,RPS24A,0.999
RPL5,RPS24B,0.999
RPL5,RPS25A,0.998
RPL5,RPS25B,0.994
RPL5,RPS26A,0.999
RPL5,RPS26B,0.999
RPL5,RPS27A,0.998
RPL5,RPS27B,0.998
RPL5,RPS28A,0.998
RPL5,RPS28B,0.998
RPL5,RPS29A,0.998
RPL5,RPS29B,0.998
RPL5,RPS3,0.999
RPL5,RPS30A,0.996
RPL5,RPS30B,0.996
RPL5,RPS31,0.999
RPL5,RPS4A,0.999
RPL5,RPS4B,0.999
RPL5,RPS5,0.999
RPL5,RPS6A,0.999
RPL5,RPS6B,0.999
RPL5,RPS7A,0.999
RPL5,RPS7B,0.993
RPL5,RPS8A,0.999
RPL5,RPS8B,0.998
RPL5,RPS9A,0.998
RPL5,RPS9B,0.999
RPL5,RRN7,0.91
RPL5,RSM10,0.988
RPL5,RSM7,0.987
RPL5,RTC6,0.998
RPL5,SBH1,0.919
RPL5,SBH2,0.919
RPL5,SEC61,0.991
RPL5,SEC65,0.936
RPL5,SNU13,0.934
RPL5,SRP101,0.976
RPL5,SRP102,0.902
RPL5,SRP14,0.918
RPL5,SRP21,0.936
RPL5,SRP54,0.981
RPL5,SRP68,0.94
RPL5,SRP72,0.927
RPL5,SSH1,0.989
RPL5,SSS1,0.935
RPL5,STT3,0.944
RPL5,SWS2,0.979
RPL5,TEF1,0.913
RPL5,TEF4,0.979
RPL5,TIF11,0.976
RPL5,YML6,0.916
RPL6A,RPL6B,0.985
RPL6A,RPL7A,0.998
RPL6A,RPL7B,0.997
RPL6A,RPL8A,0.999
RPL6A,RPL8B,0.997
RPL6A,RPL9A,0.999
RPL6A,RPL9B,0.998
RPL6A,RPP0,0.998
RPL6A,RPP1A,0.995
RPL6A,RPP1B,0.972
RPL6A,RPP2A,0.993
RPL6A,RPP2B,0.958
RPL6A,RPS0A,0.997
RPL6A,RPS0B,0.996
RPL6A,RPS10A,0.997
RPL6A,RPS10B,0.98
RPL6A,RPS11A,0.996
RPL6A,RPS11B,0.997
RPL6A,RPS12,0.999
RPL6A,RPS13,0.999
RPL6A,RPS14A,0.997
RPL6A,RPS14B,0.993
RPL6A,RPS15,0.999
RPL6A,RPS16A,0.995
RPL6A,RPS16B,0.999
RPL6A,RPS17A,0.998
RPL6A,RPS17B,0.995
RPL6A,RPS18A,0.996
RPL6A,RPS18B,0.996
RPL6A,RPS19A,0.997
RPL6A,RPS19B,0.987
RPL6A,RPS1A,0.998
RPL6A,RPS1B,0.999
RPL6A,RPS2,0.999
RPL6A,RPS20,0.998
RPL6A,RPS21A,0.931
RPL6A,RPS21B,0.998
RPL6A,RPS22A,0.998
RPL6A,RPS22B,0.972
RPL6A,RPS23A,0.996
RPL6A,RPS23B,0.995
RPL6A,RPS24A,0.999
RPL6A,RPS24B,0.996
RPL6A,RPS25A,0.997
RPL6A,RPS25B,0.984
RPL6A,RPS26A,0.996
RPL6A,RPS26B,0.997
RPL6A,RPS27A,0.994
RPL6A,RPS27B,0.996
RPL6A,RPS28A,0.989
RPL6A,RPS28B,0.992
RPL6A,RPS29A,0.995
RPL6A,RPS29B,0.983
RPL6A,RPS3,0.999
RPL6A,RPS30A,0.992
RPL6A,RPS30B,0.993
RPL6A,RPS31,0.998
RPL6A,RPS4A,0.999
RPL6A,RPS4B,0.996
RPL6A,RPS5,0.999
RPL6A,RPS6A,0.996
RPL6A,RPS6B,0.998
RPL6A,RPS7A,0.999
RPL6A,RPS7B,0.995
RPL6A,RPS8A,0.996
RPL6A,RPS8B,0.994
RPL6A,RPS9A,0.995
RPL6A,RPS9B,0.998
RPL6A,RSM7,0.928
RPL6A,TEF4,0.943
RPL6B,RPL7A,0.998
RPL6B,RPL7B,0.998
RPL6B,RPL8A,0.999
RPL6B,RPL8B,0.996
RPL6B,RPL9A,0.999
RPL6B,RPL9B,0.992
RPL6B,RPP0,0.998
RPL6B,RPP1A,0.972
RPL6B,RPP1B,0.972
RPL6B,RPP2A,0.97
RPL6B,RPP2B,0.952
RPL6B,RPS0A,0.997
RPL6B,RPS0B,0.992
RPL6B,RPS10A,0.996
RPL6B,RPS10B,0.976
RPL6B,RPS11A,0.996
RPL6B,RPS11B,0.999
RPL6B,RPS12,0.998
RPL6B,RPS13,0.999
RPL6B,RPS14A,0.996
RPL6B,RPS14B,0.993
RPL6B,RPS15,0.998
RPL6B,RPS16A,0.994
RPL6B,RPS16B,0.997
RPL6B,RPS17A,0.995
RPL6B,RPS17B,0.994
RPL6B,RPS18A,0.994
RPL6B,RPS18B,0.997
RPL6B,RPS19A,0.995
RPL6B,RPS19B,0.983
RPL6B,RPS1A,0.997
RPL6B,RPS1B,0.987
RPL6B,RPS2,0.998
RPL6B,RPS20,0.998
RPL6B,RPS21A,0.946
RPL6B,RPS21B,0.998
RPL6B,RPS22A,0.997
RPL6B,RPS22B,0.975
RPL6B,RPS23A,0.996
RPL6B,RPS23B,0.993
RPL6B,RPS24A,0.997
RPL6B,RPS24B,0.996
RPL6B,RPS25A,0.996
RPL6B,RPS25B,0.979
RPL6B,RPS26A,0.995
RPL6B,RPS26B,0.997
RPL6B,RPS27A,0.993
RPL6B,RPS27B,0.996
RPL6B,RPS28A,0.988
RPL6B,RPS28B,0.993
RPL6B,RPS29A,0.995
RPL6B,RPS29B,0.973
RPL6B,RPS3,0.998
RPL6B,RPS30A,0.992
RPL6B,RPS30B,0.993
RPL6B,RPS31,0.998
RPL6B,RPS4A,0.998
RPL6B,RPS4B,0.996
RPL6B,RPS5,0.999
RPL6B,RPS6A,0.996
RPL6B,RPS6B,0.996
RPL6B,RPS7A,0.999
RPL6B,RPS7B,0.996
RPL6B,RPS8A,0.994
RPL6B,RPS8B,0.994
RPL6B,RPS9A,0.994
RPL6B,RPS9B,0.983
RPL6B,RSM7,0.928
RPL6B,STT3,0.9
RPL6B,TEF4,0.96
RPL7A,RPL7B,0.967
RPL7A,RPL8A,0.998
RPL7A,RPL8B,0.998
RPL7A,RPL9A,0.998
RPL7A,RPL9B,0.996
RPL7A,RPP0,0.999
RPL7A,RPP1A,0.998
RPL7A,RPP1B,0.945
RPL7A,RPP2A,0.988
RPL7A,RPP2B,0.989
RPL7A,RPS0A,0.996
RPL7A,RPS0B,0.98
RPL7A,RPS10A,0.995
RPL7A,RPS10B,0.969
RPL7A,RPS11A,0.997
RPL7A,RPS11B,0.997
RPL7A,RPS12,0.998
RPL7A,RPS13,0.999
RPL7A,RPS14A,0.995
RPL7A,RPS14B,0.993
RPL7A,RPS15,0.998
RPL7A,RPS16A,0.994
RPL7A,RPS16B,0.996
RPL7A,RPS17A,0.996
RPL7A,RPS17B,0.996
RPL7A,RPS18A,0.995
RPL7A,RPS18B,0.997
RPL7A,RPS19A,0.996
RPL7A,RPS19B,0.997
RPL7A,RPS1A,0.994
RPL7A,RPS1B,0.976
RPL7A,RPS2,0.999
RPL7A,RPS20,0.998
RPL7A,RPS21A,0.926
RPL7A,RPS21B,0.997
RPL7A,RPS22A,0.996
RPL7A,RPS22B,0.97
RPL7A,RPS23A,0.993
RPL7A,RPS23B,0.994
RPL7A,RPS24A,0.996
RPL7A,RPS24B,0.995
RPL7A,RPS25A,0.996
RPL7A,RPS25B,0.979
RPL7A,RPS26A,0.994
RPL7A,RPS26B,0.995
RPL7A,RPS27A,0.991
RPL7A,RPS27B,0.994
RPL7A,RPS28A,0.99
RPL7A,RPS28B,0.992
RPL7A,RPS29A,0.993
RPL7A,RPS29B,0.992
RPL7A,RPS3,0.999
RPL7A,RPS30A,0.989
RPL7A,RPS30B,0.989
RPL7A,RPS31,0.997
RPL7A,RPS4A,0.996
RPL7A,RPS4B,0.997
RPL7A,RPS5,0.999
RPL7A,RPS6A,0.996
RPL7A,RPS6B,0.994
RPL7A,RPS7A,0.997
RPL7A,RPS7B,0.974
RPL7A,RPS8A,0.994
RPL7A,RPS8B,0.994
RPL7A,RPS9A,0.996
RPL7A,RPS9B,0.988
RPL7A,RTC6,0.98
