node_label,queryItem,stringId,preferredName
RPL14,RPL14,9606.ENSP00000379506,RPL14
RPL15,RPL15,9606.ENSP00000309334,RPL15
RPL17,RPL17,9606.ENSP00000463842,RPL17
RPL18,RPL18,9606.ENSP00000447001,RPL18
RPL18A,RPL18A,9606.ENSP00000222247,RPL18A
RPL19,RPL19,9606.ENSP00000225430,RPL19
RPL21,RPL21,9606.ENSP00000346027,RPL21
RPL22,RPL22,9606.ENSP00000346088,RPL22
RPL23,RPL23,9606.ENSP00000420311,RPL23
RPL23A,RPL23A,9606.ENSP00000389103,RPL23A
RPL24,RPL24,9606.ENSP00000377640,RPL24
RPL26,RPL26,9606.ENSP00000463784,RPL26
RPL27,RPL27,9606.ENSP00000464813,RPL27
RPL27A,RPL27A,9606.ENSP00000346015,RPL27A
RPL28,RPL28,9606.ENSP00000452763,RPL28
RPL29,RPL29,9606.ENSP00000294189,RPL29
RPL3,RPL3,9606.ENSP00000346001,RPL3
RPL30,RPL30,9606.ENSP00000428085,RPL30
RPL31,RPL31,9606.ENSP00000386717,RPL31
RPL32,RPL32,9606.ENSP00000416429,RPL32
RPL34,RPL34,9606.ENSP00000378163,RPL34
RPL35,RPL35,9606.ENSP00000259469,RPL35
RPL35A,RPL35A,9606.ENSP00000495672,RPL35A
RPL36,RPL36,9606.ENSP00000464342,RPL36
RPL36A,RPL36A,9606.ENSP00000404375,RPL36A
RPL37,RPL37,9606.ENSP00000274242,RPL37
RPL37A,RPL37A,9606.ENSP00000418082,RPL37A
RPL38,RPL38,9606.ENSP00000309830,RPL38
RPL39,RPL39,9606.ENSP00000355315,RPL39
RPL4,RPL4,9606.ENSP00000311430,RPL4
RPL41,RPL41,9606.ENSP00000449026,RPL41
RPL5,RPL5,9606.ENSP00000359345,RPL5
RPL6,RPL6,9606.ENSP00000403172,RPL6
RPL7,RPL7,9606.ENSP00000339795,RPL7
RPL7A,RPL7A,9606.ENSP00000361076,RPL7A
RPL8,RPL8,9606.ENSP00000262584,RPL8
RPL9,RPL9,9606.ENSP00000494697,RPL9
RPLP0,RPLP0,9606.ENSP00000449328,RPLP0
RPLP1,RPLP1,9606.ENSP00000346037,RPLP1
RPLP2,RPLP2,9606.ENSP00000431240,RPLP2
RPN1,RPN1,9606.ENSP00000296255,RPN1
RPN2,RPN2,9606.ENSP00000237530,RPN2
RPP14,RPP14,9606.ENSP00000412894,RPP14
RPP21,RPP21,9606.ENSP00000409799,RPP21
RPP25,RPP25,9606.ENSP00000317691,RPP25
RPP30,RPP30,9606.ENSP00000389182,RPP30
RPP38,RPP38,9606.ENSP00000478982,RPP38
RPP40,RPP40,9606.ENSP00000369391,RPP40
RPS10,RPS10,9606.ENSP00000481646,RPS10
RPS11,RPS11,9606.ENSP00000270625,RPS11
RPS12,RPS12,9606.ENSP00000230050,RPS12
RPS13,RPS13,9606.ENSP00000435777,RPS13
RPS14,RPS14,9606.ENSP00000385958,RPS14
RPS15,RPS15,9606.ENSP00000466010,RPS15
RPS15A,RPS15A,9606.ENSP00000318646,RPS15A
RPS16,RPS16,9606.ENSP00000367806,RPS16
RPS17,RPS17,9606.ENSP00000498019,RPS17
RPS18,RPS18,9606.ENSP00000393241,RPS18
RPS19,RPS19,9606.ENSP00000470972,RPS19
RPS2,RPS2,9606.ENSP00000341885,RPS2
RPS20,RPS20,9606.ENSP00000429374,RPS20
RPS21,RPS21,9606.ENSP00000345957,RPS21
RPS23,RPS23,9606.ENSP00000296674,RPS23
RPS24,RPS24,9606.ENSP00000414321,RPS24
RPS25,RPS25,9606.ENSP00000435096,RPS25
RPS26,RPS26,9606.ENSP00000348849,RPS26
RPS27,RPS27,9606.ENSP00000499044,RPS27
RPS27A,RPS27A,9606.ENSP00000272317,RPS27A
RPS28,RPS28,9606.ENSP00000472469,RPS28
RPS29,RPS29,9606.ENSP00000379339,RPS29
RPS3,RPS3,9606.ENSP00000278572,RPS3
RPS3A,RPS3A,9606.ENSP00000346050,RPS3A
RPS4X,RPS4X,9606.ENSP00000362744,RPS4X
RPS4Y1,RPS4Y1,9606.ENSP00000250784,RPS4Y1
RPS5,RPS5,9606.ENSP00000472985,RPS5
RPS6,RPS6,9606.ENSP00000369757,RPS6
RPS6KA1,RPS6KA1,9606.ENSP00000435412,RPS6KA1
RPS6KA3,Rps6ka3,9606.ENSP00000368884,RPS6KA3
RPS7,RPS7,9606.ENSP00000495273,RPS7
RPS8,RPS8,9606.ENSP00000379888,RPS8
RPS9,RPS9,9606.ENSP00000375632,RPS9
RPSA,RPSA,9606.ENSP00000389351,RPSA
RPTOR,RPTOR,9606.ENSP00000307272,RPTOR
RPUSD3,RPUSD3,9606.ENSP00000373331,RPUSD3
RPUSD4,RPUSD4,9606.ENSP00000298317,RPUSD4
RRAGA,RRAGA,9606.ENSP00000369899,RRAGA
RRAGB,RRAGB,9606.ENSP00000262850,RRAGB
RRAGC,RRAGC,9606.ENSP00000362092,RRAGC
RRAGD,RRAGD,9606.ENSP00000358423,RRAGD
RRAS,Rras,9606.ENSP00000246792,RRAS
RREB1,RREB1,9606.ENSP00000369270,RREB1
RRM1,RRM1,9606.ENSP00000300738,RRM1
RRM2,RRM2,9606.ENSP00000353770,RRM2
RRM2B,RRM2B,9606.ENSP00000251810,RRM2B
RRN3,RRN3,9606.ENSP00000198767,RRN3
RRP1,Rrp1,9606.ENSP00000417464,RRP1
RRP8,RRP8,9606.ENSP00000254605,RRP8
RRS1,Rrs1,9606.ENSP00000322396,RRS1
RS1,RS1,9606.ENSP00000369320,RS1
RSF1,RSF1,9606.ENSP00000311513,RSF1
RSL1D1,RSL1D1,9606.ENSP00000460871,RSL1D1
RSL24D1,RSL24D1,9606.ENSP00000260443,RSL24D1
RSPH1,Rsph1,9606.ENSP00000291536,RSPH1
RSPH4A,Rsph4a,9606.ENSP00000229554,RSPH4A
RSPH6A,Rsph6a,9606.ENSP00000221538,RSPH6A
RSPH9,Rsph9,9606.ENSP00000361238,RSPH9
RSPO1,RSPO1,9606.ENSP00000348944,RSPO1
RSPO2,RSPO2,9606.ENSP00000276659,RSPO2
RSPO3,RSPO3,9606.ENSP00000349131,RSPO3
RSPO4,RSPO4,9606.ENSP00000217260,RSPO4
RTCB,RTCB,9606.ENSP00000216038,RTCB
RTN1,RTN1,9606.ENSP00000267484,RTN1
RTN2,RTN2,9606.ENSP00000245923,RTN2
RTN3,RTN3,9606.ENSP00000367050,RTN3
RTN4,RTN4,9606.ENSP00000337838,RTN4
RTN4R,RTN4R,9606.ENSP00000043402,RTN4R
RTP1,Rtp1,9606.ENSP00000311712,RTP1
RTRAF,RTRAF,9606.ENSP00000261700,RTRAF
RUNX1,RUNX1,9606.ENSP00000300305,RUNX1
RUNX2,RUNX2,9606.ENSP00000360493,RUNX2
RUNX3,RUNX3,9606.ENSP00000382800,RUNX3
RUVBL1,RUVBL1,9606.ENSP00000318297,RUVBL1
RUVBL2,RUVBL2,9606.ENSP00000473172,RUVBL2
RWDD1,RWDD1,9606.ENSP00000420357,RWDD1
RXFP1,RXFP1,9606.ENSP00000405841,RXFP1
RXRA,RXRA,9606.ENSP00000419692,RXRA
RXRB,RXRB,9606.ENSP00000363817,RXRB
RXRG,RXRG,9606.ENSP00000352900,RXRG
RYBP,RYBP,9606.ENSP00000419494,RYBP
RYK,RYK,9606.ENSP00000478721,RYK
RYR1,Ryr1,9606.ENSP00000352608,RYR1
RYR2,Ryr2,9606.ENSP00000355533,RYR2
RYR3,Ryr3,9606.ENSP00000489262,RYR3
S100A10,S100a10,9606.ENSP00000357801,S100A10
S100A6,S100A6,9606.ENSP00000357709,S100A6
S100A8,S100A8,9606.ENSP00000357721,S100A8
S100A9,S100A9,9606.ENSP00000357727,S100A9
S1PR1,S1PR1,9606.ENSP00000305416,S1PR1
S1PR2,S1PR2,9606.ENSP00000496438,S1PR2
S1PR3,S1pr3,9606.ENSP00000365006,S1PR3
S1PR4,S1PR4,9606.ENSP00000246115,S1PR4
S1PR5,S1PR5,9606.ENSP00000328472,S1PR5
SAC3D1,SAC3D1,9606.ENSP00000436649,SAC3D1
SAE1,SAE1,9606.ENSP00000270225,SAE1
SAFB,SAFB,9606.ENSP00000467423,SAFB
SAMM50,SAMM50,9606.ENSP00000345445,SAMM50
SAP130,SAP130,9606.ENSP00000350333,SAP130
SAP18,SAP18,9606.ENSP00000481842,SAP18
SAP25,SAP25,9606.ENSP00000481773,SAP25
SAP30,SAP30,9606.ENSP00000296504,SAP30
SAP30BP,SAP30BP,9606.ENSP00000462116,SAP30BP
SAR1B,SAR1B,9606.ENSP00000385432,SAR1B
SARM1,SARM1,9606.ENSP00000468032,SARM1
SARNP,SARNP,9606.ENSP00000337632,SARNP
SART1,SART1,9606.ENSP00000310448,SART1
SART3,SART3,9606.ENSP00000449386,SART3
SAV1,SAV1,9606.ENSP00000324729,SAV1
SBNO1,SBNO1,9606.ENSP00000473665,SBNO1
SCAF4,SCAF4,9606.ENSP00000286835,SCAF4
SCAF8,SCAF8,9606.ENSP00000413098,SCAF8
SCAMP1,SCAMP1,9606.ENSP00000481022,SCAMP1
SCAMP3,SCAMP3,9606.ENSP00000307275,SCAMP3
SCAP,SCAP,9606.ENSP00000265565,SCAP
SCARB2,SCARB2,9606.ENSP00000264896,SCARB2
SCFD1,Scfd1,9606.ENSP00000390783,SCFD1
SCG2,SCG2,9606.ENSP00000304133,SCG2
SCHIP1,SCHIP1,9606.ENSP00000404860,SCHIP1
SCIMP,SCIMP,9606.ENSP00000461269,SCIMP
SCIN,Scin,9606.ENSP00000297029,SCIN
SCLT1,SCLT1,9606.ENSP00000281142,SCLT1
SCMH1,SCMH1,9606.ENSP00000318094,SCMH1
SCN10A,Scn10a,9606.ENSP00000390600,SCN10A
SCN11A,Scn11a,9606.ENSP00000499569,SCN11A
SCN1A,SCN1A,9606.ENSP00000303540,SCN1A
SCN1B,SCN1B,9606.ENSP00000396915,SCN1B
SCN2A,SCN2A,9606.ENSP00000490107,SCN2A
SCN2B,SCN2B,9606.ENSP00000278947,SCN2B
SCN3A,SCN3A,9606.ENSP00000283254,SCN3A
SCN3B,SCN3B,9606.ENSP00000376523,SCN3B
SCN4A,SCN4A,9606.ENSP00000396320,SCN4A
SCN5A,SCN5A,9606.ENSP00000328968,SCN5A
SCN7A,SCN7A,9606.ENSP00000496114,SCN7A
SCN8A,SCN8A,9606.ENSP00000346534,SCN8A
SCN9A,SCN9A,9606.ENSP00000386306,SCN9A
SCNN1A,SCNN1A,9606.ENSP00000353292,SCNN1A
SCNN1B,SCNN1B,9606.ENSP00000345751,SCNN1B
SCNN1D,SCNN1D,9606.ENSP00000368411,SCNN1D
SCNN1G,SCNN1G,9606.ENSP00000300061,SCNN1G
SCRIB,SCRIB,9606.ENSP00000349486,SCRIB
SCT,SCT,9606.ENSP00000176195,SCT
SCTR,SCTR,9606.ENSP00000019103,SCTR
SCUBE2,SCUBE2,9606.ENSP00000310658,SCUBE2
SCYL1,SCYL1,9606.ENSP00000270176,SCYL1
SDC1,SDC1,9606.ENSP00000370542,SDC1
SDC2,SDC2,9606.ENSP00000307046,SDC2
SDC4,SDC4,9606.ENSP00000361818,SDC4
SDCBP,SDCBP,9606.ENSP00000428184,SDCBP
SDF2,SDF2,9606.ENSP00000247020,SDF2
SDF2L1,SDF2L1,9606.ENSP00000248958,SDF2L1
SDHA,SDHA,9606.ENSP00000264932,SDHA
SDHB,SDHB,9606.ENSP00000364649,SDHB
SDHC,SDHC,9606.ENSP00000356953,SDHC
SDHD,SDHD,9606.ENSP00000364699,SDHD
SEC11A,SEC11A,9606.ENSP00000452697,SEC11A
SEC11C,SEC11C,9606.ENSP00000468633,SEC11C
SEC13,SEC13,9606.ENSP00000373312,SEC13
SEC16A,SEC16A,9606.ENSP00000325827,SEC16A
SEC22B,Sec22b,9606.ENSP00000463393,SEC22B
SEC23A,SEC23A,9606.ENSP00000306881,SEC23A
SEC23IP,SEC23IP,9606.ENSP00000358071,SEC23IP
SEC24B,SEC24B,9606.ENSP00000428564,SEC24B
SEC24C,SEC24C,9606.ENSP00000343405,SEC24C
SEC31B,SEC31B,9606.ENSP00000359370,SEC31B
SEC61A1,SEC61A1,9606.ENSP00000243253,SEC61A1
SEC61B,SEC61B,9606.ENSP00000223641,SEC61B
SEC61G,SEC61G,9606.ENSP00000388337,SEC61G
SEC62,SEC62,9606.ENSP00000337688,SEC62
SEC63,SEC63,9606.ENSP00000357998,SEC63
SEH1L,SEH1L,9606.ENSP00000382779,SEH1L
SEL1L,SEL1L,9606.ENSP00000337053,SEL1L
SELENBP1,SELENBP1,9606.ENSP00000397261,SELENBP1
SELENOF,Selenof,9606.ENSP00000328729,SELENOF
SELENOK,SELENOK,9606.ENSP00000418813,SELENOK
SELENOS,SELENOS,9606.ENSP00000381282,SELENOS
SELP,SELP,9606.ENSP00000263686,SELP
SELPLG,SELPLG,9606.ENSP00000228463,SELPLG
SEM1,SEM1,9606.ENSP00000481021,SEM1
SEMA3A,SEMA3A,9606.ENSP00000265362,SEMA3A
SEMA3C,SEMA3C,9606.ENSP00000265361,SEMA3C
SEMA3E,Sema3e,9606.ENSP00000496491,SEMA3E
SEMA4A,SEMA4A,9606.ENSP00000357265,SEMA4A
SEMA4D,SEMA4D,9606.ENSP00000416523,SEMA4D
SEMA6D,SEMA6D,9606.ENSP00000324857,SEMA6D
SEMA7A,SEMA7A,9606.ENSP00000261918,SEMA7A
SENP1,SENP1,9606.ENSP00000394791,SENP1
SENP3,SENP3,9606.ENSP00000314029,SENP3
SEPHS1,SEPHS1,9606.ENSP00000367893,SEPHS1
SEPHS2,SEPHS2,9606.ENSP00000418669,SEPHS2
SEPSECS,SEPSECS,9606.ENSP00000371535,SEPSECS
SEPTIN11,Septin11,9606.ENSP00000422896,SEPTIN11
SEPTIN2,Septin2,9606.ENSP00000479861,SEPTIN2
SEPTIN3,SEPTIN3,9606.ENSP00000494051,SEPTIN3
SEPTIN5,SEPTIN5,9606.ENSP00000391311,SEPTIN5
SEPTIN6,Septin6,9606.ENSP00000341524,SEPTIN6
SEPTIN7,SEPTIN7,9606.ENSP00000413507,SEPTIN7
SEPTIN8,Septin8,9606.ENSP00000367991,SEPTIN8
SEPTIN9,Septin9,9606.ENSP00000391249,SEPTIN9
SERBP1,SERBP1,9606.ENSP00000360034,SERBP1
SERPINA1,SERPINA1,9606.ENSP00000416066,SERPINA1
SERPINA3,SERPINA3,9606.ENSP00000450540,SERPINA3
SERPINA5,SERPINA5,9606.ENSP00000333203,SERPINA5
SERPINB2,SERPINB2,9606.ENSP00000401645,SERPINB2
SERPINC1,SERPINC1,9606.ENSP00000356671,SERPINC1
SERPIND1,SERPIND1,9606.ENSP00000215727,SERPIND1
SERPINE1,SERPINE1,9606.ENSP00000223095,SERPINE1
SERPINH1,Serpinh1,9606.ENSP00000434412,SERPINH1
SERTAD1,SERTAD1,9606.ENSP00000350633,SERTAD1
SESN2,SESN2,9606.ENSP00000253063,SESN2
SET,SET,9606.ENSP00000361777,SET
SETBP1,Setbp1,9606.ENSP00000497406,SETBP1
SETD1A,SETD1A,9606.ENSP00000262519,SETD1A
SETD1B,SETD1B,9606.ENSP00000474253,SETD1B
SETD2,SETD2,9606.ENSP00000386759,SETD2
SETD7,SETD7,9606.ENSP00000274031,SETD7
SETDB1,SETDB1,9606.ENSP00000271640,SETDB1
SETMAR,SETMAR,9606.ENSP00000373354,SETMAR
SF1,SF1,9606.ENSP00000366604,SF1
SF3A1,SF3A1,9606.ENSP00000215793,SF3A1
SF3A2,SF3A2,9606.ENSP00000221494,SF3A2
SF3A3,SF3A3,9606.ENSP00000362110,SF3A3
SF3B1,SF3B1,9606.ENSP00000335321,SF3B1
SF3B2,SF3B2,9606.ENSP00000318861,SF3B2
SF3B3,SF3B3,9606.ENSP00000305790,SF3B3
SF3B4,SF3B4,9606.ENSP00000271628,SF3B4
SF3B5,SF3B5,9606.ENSP00000356541,SF3B5
SF3B6,SF3B6,9606.ENSP00000233468,SF3B6
SFI1,SFI1,9606.ENSP00000383145,SFI1
SFPQ,SFPQ,9606.ENSP00000349748,SFPQ
SFRP2,SFRP2,9606.ENSP00000274063,SFRP2
SFSWAP,SFSWAP,9606.ENSP00000437738,SFSWAP
SGCA,SGCA,9606.ENSP00000262018,SGCA
SGCB,SGCB,9606.ENSP00000370839,SGCB
SGCD,SGCD,9606.ENSP00000338343,SGCD
SGCE,SGCE,9606.ENSP00000496268,SGCE
SGCG,SGCG,9606.ENSP00000218867,SGCG
SGCZ,Sgcz,9606.ENSP00000371512,SGCZ
SGF29,SGF29,9606.ENSP00000316114,SGF29
SGK1,SGK1,9606.ENSP00000356832,SGK1
SGK3,Sgk3,9606.ENSP00000379842,SGK3
SGMS1,SGMS1,9606.ENSP00000354829,SGMS1
SGO2,SGO2,9606.ENSP00000350447,SGO2
SGTA,SGTA,9606.ENSP00000221566,SGTA
SH2B1,Sh2b1,9606.ENSP00000321221,SH2B1
SH2D1A,Sh2d1a,9606.ENSP00000360181,SH2D1A
SH2D2A,SH2D2A,9606.ENSP00000376123,SH2D2A
SH3GL1,Sh3gl1,9606.ENSP00000269886,SH3GL1
SH3GL2,SH3GL2,9606.ENSP00000369981,SH3GL2
SH3GL3,SH3GL3,9606.ENSP00000320092,SH3GL3
SH3GLB1,SH3GLB1,9606.ENSP00000479919,SH3GLB1
SH3KBP1,SH3KBP1,9606.ENSP00000380921,SH3KBP1
SH3RF1,SH3RF1,9606.ENSP00000284637,SH3RF1
SHANK1,SHANK1,9606.ENSP00000293441,SHANK1
SHANK2,Shank2,9606.ENSP00000345193,SHANK2
SHANK3,SHANK3,9606.ENSP00000489407,SHANK3
SHARPIN,SHARPIN,9606.ENSP00000381698,SHARPIN
SHB,SHB,9606.ENSP00000366936,SHB
SHC1,SHC1,9606.ENSP00000401303,SHC1
SHC2,SHC2,9606.ENSP00000264554,SHC2
SHC3,SHC3,9606.ENSP00000364995,SHC3
SHCBP1,SHCBP1,9606.ENSP00000306473,SHCBP1
SHFL,SHFL,9606.ENSP00000253110,SHFL
SHH,Shh,9606.ENSP00000297261,SHH
SHISA9,Shisa9,9606.ENSP00000454014,SHISA9
SHLD1,SHLD1,9606.ENSP00000305875,SHLD1
SHLD2,SHLD2,9606.ENSP00000298786,SHLD2
SHLD3,SHLD3,9606.ENSP00000424007,SHLD3
SHMT1,SHMT1,9606.ENSP00000318868,SHMT1
SHMT2,SHMT2,9606.ENSP00000333667,SHMT2
SHOC2,SHOC2,9606.ENSP00000358464,SHOC2
SIAH1,SIAH1,9606.ENSP00000349156,SIAH1
SIAH2,SIAH2,9606.ENSP00000322457,SIAH2
SIGMAR1,SIGMAR1,9606.ENSP00000277010,SIGMAR1
SIKE1,SIKE1,9606.ENSP00000358541,SIKE1
SIM1,Sim1,9606.ENSP00000358210,SIM1
SIM2,Sim2,9606.ENSP00000290399,SIM2
SIN3A,SIN3A,9606.ENSP00000378402,SIN3A
SIN3B,SIN3B,9606.ENSP00000369131,SIN3B
SIPA1,Sipa1,9606.ENSP00000377771,SIPA1
SIRPA,Sirpa,9606.ENSP00000478763,SIRPA
SIRT1,SIRT1,9606.ENSP00000212015,SIRT1
SIRT5,SIRT5,9606.ENSP00000476228,SIRT5
SIRT6,SIRT6,9606.ENSP00000337332,SIRT6
SIVA1,SIVA1,9606.ENSP00000329213,SIVA1
SIX1,SIX1,9606.ENSP00000494686,SIX1
SIX2,SIX2,9606.ENSP00000304502,SIX2
SIX3,SIX3,9606.ENSP00000260653,SIX3
SKAP2,SKAP2,9606.ENSP00000005587,SKAP2
SKI,SKI,9606.ENSP00000367797,SKI
SKIL,SKIL,9606.ENSP00000415243,SKIL
SKP1,SKP1,9606.ENSP00000231487,SKP1
SKP2,SKP2,9606.ENSP00000274255,SKP2
SLA2,Sla2,9606.ENSP00000262866,SLA2
SLAMF1,SLAMF1,9606.ENSP00000438406,SLAMF1
SLBP,Slbp,9606.ENSP00000417686,SLBP
SLC10A1,SLC10A1,9606.ENSP00000216540,SLC10A1
SLC10A2,SLC10A2,9606.ENSP00000245312,SLC10A2
SLC10A5,SLC10A5,9606.ENSP00000428612,SLC10A5
SLC10A6,SLC10A6,9606.ENSP00000273905,SLC10A6
SLC10A7,SLC10A7,9606.ENSP00000421275,SLC10A7
SLC11A2,SLC11A2,9606.ENSP00000378364,SLC11A2
SLC12A1,SLC12A1,9606.ENSP00000495332,SLC12A1
SLC12A2,SLC12A2,9606.ENSP00000262461,SLC12A2
SLC12A3,SLC12A3,9606.ENSP00000402152,SLC12A3
SLC16A1,SLC16A1,9606.ENSP00000441065,SLC16A1
SLC16A2,SLC16A2,9606.ENSP00000465734,SLC16A2
SLC17A7,Slc17a7,9606.ENSP00000221485,SLC17A7
SLC18A1,Slc18a1,9606.ENSP00000387549,SLC18A1
SLC18A2,SLC18A2,9606.ENSP00000496339,SLC18A2
SLC1A2,SLC1A2,9606.ENSP00000278379,SLC1A2
SLC22A11,SLC22A11,9606.ENSP00000301891,SLC22A11
SLC22A12,SLC22A12,9606.ENSP00000366797,SLC22A12
SLC22A6,SLC22A6,9606.ENSP00000367102,SLC22A6
SLC22A8,SLC22A8,9606.ENSP00000337335,SLC22A8
SLC25A15,ORC1,9606.ENSP00000342267,SLC25A15
SLC25A3,SLC25A3,9606.ENSP00000228318,SLC25A3
SLC25A4,Slc25a4,9606.ENSP00000281456,SLC25A4
SLC25A5,SLC25A5,9606.ENSP00000360671,SLC25A5
SLC26A4,Slc26a4,9606.ENSP00000494017,SLC26A4
SLC29A1,SLC29A1,9606.ENSP00000498610,SLC29A1
SLC29A2,SLC29A2,9606.ENSP00000440329,SLC29A2
SLC2A1,SLC2A1,9606.ENSP00000416293,SLC2A1
SLC2A4,SLC2A4,9606.ENSP00000320935,SLC2A4
SLC34A1,SLC34A1,9606.ENSP00000321424,SLC34A1
SLC35A2,SLC35A2,9606.ENSP00000416002,SLC35A2
SLC38A9,SLC38A9,9606.ENSP00000380074,SLC38A9
SLC3A2,SLC3A2,9606.ENSP00000367123,SLC3A2
SLC40A1,SLC40A1,9606.ENSP00000261024,SLC40A1
SLC4A1,SLC4A1,9606.ENSP00000262418,SLC4A1
SLC5A1,SLC5A1,9606.ENSP00000266088,SLC5A1
SLC5A2,SLC5A2,9606.ENSP00000327943,SLC5A2
SLC6A1,SLC6A1,9606.ENSP00000494136,SLC6A1
SLC6A19,SLC6A19,9606.ENSP00000305302,SLC6A19
SLC6A2,SLC6A2,9606.ENSP00000219833,SLC6A2
SLC6A3,SLC6A3,9606.ENSP00000270349,SLC6A3
SLC6A4,SLC6A4,9606.ENSP00000261707,SLC6A4
SLC7A5,SLC7A5,9606.ENSP00000261622,SLC7A5
SLC7A8,SLC7A8,9606.ENSP00000320378,SLC7A8
SLC8A1,Slc8a1,9606.ENSP00000384763,SLC8A1
SLC9A3,SLC9A3,9606.ENSP00000264938,SLC9A3
SLC9A3R1,NHERF1,9606.ENSP00000262613,SLC9A3R1
SLC9A3R2,NHERF2,9606.ENSP00000408005,SLC9A3R2
SLFN12,SLFN12,9606.ENSP00000378063,SLFN12
SLMAP,Slmap,9606.ENSP00000499241,SLMAP
SLN,SLN,9606.ENSP00000435380,SLN
SLPI,SLPI,9606.ENSP00000342082,SLPI
SLU7,SLU7,9606.ENSP00000297151,SLU7
SMAD1,SMAD1,9606.ENSP00000305769,SMAD1
SMAD2,SMAD2,9606.ENSP00000262160,SMAD2
SMAD3,SMAD3,9606.ENSP00000332973,SMAD3
SMAD4,SMAD4,9606.ENSP00000341551,SMAD4
SMAD6,SMAD6,9606.ENSP00000288840,SMAD6
SMAD7,SMAD7,9606.ENSP00000262158,SMAD7
SMAD9,SMAD9,9606.ENSP00000369154,SMAD9
SMARCA1,SMARCA1,9606.ENSP00000360162,SMARCA1
SMARCA2,SMARCA2,9606.ENSP00000371638,SMARCA2
SMARCA4,SMARCA4,9606.ENSP00000343896,SMARCA4
SMARCA5,SMARCA5,9606.ENSP00000283131,SMARCA5
SMARCB1,SMARCB1,9606.ENSP00000340883,SMARCB1
SMARCC1,SMARCC1,9606.ENSP00000254480,SMARCC1
SMARCC2,SMARCC2,9606.ENSP00000449396,SMARCC2
SMARCD1,SMARCD1,9606.ENSP00000378414,SMARCD1
SMARCD2,SMARCD2,9606.ENSP00000392617,SMARCD2
SMARCD3,SMARCD3,9606.ENSP00000262188,SMARCD3
SMARCE1,SMARCE1,9606.ENSP00000323967,SMARCE1
SMC1A,SMC1A,9606.ENSP00000323421,SMC1A
SMC1B,Smc1b,9606.ENSP00000350036,SMC1B
SMC2,SMC2,9606.ENSP00000286398,SMC2
SMC3,SMC3,9606.ENSP00000354720,SMC3
SMC4,SMC4,9606.ENSP00000341382,SMC4
SMC5,SMC5,9606.ENSP00000354957,SMC5
SMC6,SMC6,9606.ENSP00000404092,SMC6
SMCR8,SMCR8,9606.ENSP00000385025,SMCR8
SMDT1,SMDT1,9606.ENSP00000327467,SMDT1
SMG1,SMG1,9606.ENSP00000402515,SMG1
SMG5,SMG5,9606.ENSP00000355261,SMG5
SMG6,SMG6,9606.ENSP00000263073,SMG6
SMG8,SMG8,9606.ENSP00000438748,SMG8
SMG9,SMG9,9606.ENSP00000270066,SMG9
SMIM20,SMIM20,9606.ENSP00000427407,SMIM20
SMN1,SMN1,9606.ENSP00000370083,SMN1
SMNDC1,SMNDC1,9606.ENSP00000358616,SMNDC1
SMO,SMO,9606.ENSP00000249373,SMO
SMU1,SMU1,9606.ENSP00000380336,SMU1
SMURF1,SMURF1,9606.ENSP00000354621,SMURF1
SMURF2,SMURF2,9606.ENSP00000262435,SMURF2
SNAI1,SNAI1,9606.ENSP00000244050,SNAI1
SNAP23,SNAP23,9606.ENSP00000249647,SNAP23
SNAP25,SNAP25,9606.ENSP00000254976,SNAP25
SNAP29,SNAP29,9606.ENSP00000215730,SNAP29
SNAP47,Snap47,9606.ENSP00000314157,SNAP47
SNAP91,Snap91,9606.ENSP00000400459,SNAP91
SNAPC1,SNAPC1,9606.ENSP00000216294,SNAPC1
SNAPC2,SNAPC2,9606.ENSP00000221573,SNAPC2
SNAPC3,SNAPC3,9606.ENSP00000370200,SNAPC3
SNAPC4,SNAPC4,9606.ENSP00000298532,SNAPC4
SNAPC5,SNAPC5,9606.ENSP00000319597,SNAPC5
SNAPIN,SNAPIN,9606.ENSP00000357674,SNAPIN
SNCA,SNCA,9606.ENSP00000500990,SNCA
SNCAIP,SNCAIP,9606.ENSP00000261367,SNCAIP
SND1,SND1,9606.ENSP00000346762,SND1
SNF8,SNF8,9606.ENSP00000421380,SNF8
SNRNP200,SNRNP200,9606.ENSP00000317123,SNRNP200
SNRNP25,SNRNP25,9606.ENSP00000372482,SNRNP25
SNRNP35,SNRNP35,9606.ENSP00000403310,SNRNP35
SNRNP40,SNRNP40,9606.ENSP00000263694,SNRNP40
SNRNP48,SNRNP48,9606.ENSP00000339834,SNRNP48
SNRNP70,SNRNP70,9606.ENSP00000472998,SNRNP70
SNRPA,SNRPA,9606.ENSP00000243563,SNRPA
SNRPA1,SNRPA1,9606.ENSP00000254193,SNRPA1
SNRPB,SNRPB,9606.ENSP00000412566,SNRPB
SNRPB2,SNRPB2,9606.ENSP00000246071,SNRPB2
SNRPC,SNRPC,9606.ENSP00000244520,SNRPC
SNRPD1,SNRPD1,9606.ENSP00000300413,SNRPD1
SNRPD2,SNRPD2,9606.ENSP00000342374,SNRPD2
SNRPD3,SNRPD3,9606.ENSP00000215829,SNRPD3
SNRPE,SNRPE,9606.ENSP00000400591,SNRPE
SNRPF,SNRPF,9606.ENSP00000266735,SNRPF
SNRPG,SNRPG,9606.ENSP00000393388,SNRPG
SNRPN,SNRPN,9606.ENSP00000494831,SNRPN
