node_A,node_B,score
RPL2B,RPS9B,0.995
RPL2B,RPT1,0.473
RPL2B,RPT2,0.459
RPL2B,RPT3,0.412
RPL2B,RPT6,0.467
RPL2B,RRN7,0.836
RPL2B,RRP6,0.812
RPL2B,RSM10,0.878
RPL2B,RSM18,0.923
RPL2B,RSM19,0.855
RPL2B,RSM23,0.908
RPL2B,RSM24,0.857
RPL2B,RSM26,0.491
RPL2B,RSM27,0.632
RPL2B,RSM7,0.924
RPL2B,RTC6,0.98
RPL2B,SBH1,0.696
RPL2B,SBH2,0.702
RPL2B,SEC61,0.931
RPL2B,SEC65,0.881
RPL2B,SKI2,0.82
RPL2B,SKI3,0.8
RPL2B,SKI8,0.801
RPL2B,SKP1,0.618
RPL2B,SLM1,0.419
RPL2B,SLM2,0.419
RPL2B,SNU114,0.724
RPL2B,SNU13,0.816
RPL2B,SRP101,0.856
RPL2B,SRP102,0.649
RPL2B,SRP14,0.828
RPL2B,SRP21,0.886
RPL2B,SRP54,0.932
RPL2B,SRP68,0.905
RPL2B,SRP72,0.8
RPL2B,SSH1,0.879
RPL2B,SSS1,0.828
RPL2B,SSZ1,0.469
RPL2B,STE4,0.479
RPL2B,STT3,0.902
RPL2B,SUI2,0.442
RPL2B,SUP45,0.677
RPL2B,SWS2,0.875
RPL2B,TEF1,0.719
RPL2B,TEF2,0.697
RPL2B,TEF4,0.918
RPL2B,TIF1,0.563
RPL2B,TIF11,0.853
RPL2B,TIF34,0.616
RPL2B,TIF35,0.456
RPL2B,UTP22,0.403
RPL2B,UTP8,0.442
RPL2B,VMA11,0.513
RPL2B,VMA3,0.516
RPL2B,YML6,0.774
RPL3,RPL30,0.999
RPL3,RPL31A,0.998
RPL3,RPL31B,0.998
RPL3,RPL32,0.999
RPL3,RPL33A,0.999
RPL3,RPL33B,0.992
RPL3,RPL34A,0.998
RPL3,RPL34B,0.998
RPL3,RPL35A,0.998
RPL3,RPL35B,0.998
RPL3,RPL36A,0.997
RPL3,RPL36B,0.999
RPL3,RPL37A,0.996
RPL3,RPL37B,0.996
RPL3,RPL38,0.999
RPL3,RPL39,0.999
RPL3,RPL40A,0.995
RPL3,RPL40B,0.996
RPL3,RPL41A,0.876
RPL3,RPL41B,0.816
RPL3,RPL42A,0.992
RPL3,RPL42B,0.992
RPL3,RPL43A,0.997
RPL3,RPL43B,0.997
RPL3,RPL4A,0.999
RPL3,RPL4B,0.999
RPL3,RPL5,0.999
RPL3,RPL6A,0.999
RPL3,RPL6B,0.999
RPL3,RPL7A,0.999
RPL3,RPL7B,0.999
RPL3,RPL8A,0.999
RPL3,RPL8B,0.999
RPL3,RPL9A,0.999
RPL3,RPL9B,0.999
RPL3,RPO26,0.643
RPL3,RPO31,0.835
RPL3,RPP0,0.999
RPL3,RPP1A,0.999
RPL3,RPP1B,0.988
RPL3,RPP2A,0.998
RPL3,RPP2B,0.998
RPL3,RPS0A,0.999
RPL3,RPS0B,0.999
RPL3,RPS10A,0.998
RPL3,RPS10B,0.983
RPL3,RPS11A,0.997
RPL3,RPS11B,0.998
RPL3,RPS12,0.999
RPL3,RPS13,0.999
RPL3,RPS14A,0.999
RPL3,RPS14B,0.998
RPL3,RPS15,0.999
RPL3,RPS16A,0.997
RPL3,RPS16B,0.998
RPL3,RPS17A,0.998
RPL3,RPS17B,0.997
RPL3,RPS18A,0.998
RPL3,RPS18B,0.998
RPL3,RPS19A,0.998
RPL3,RPS19B,0.998
RPL3,RPS1A,0.999
RPL3,RPS1B,0.998
RPL3,RPS2,0.999
RPL3,RPS20,0.999
RPL3,RPS21A,0.922
RPL3,RPS21B,0.999
RPL3,RPS22A,0.999
RPL3,RPS22B,0.99
RPL3,RPS23A,0.998
RPL3,RPS23B,0.998
RPL3,RPS24A,0.998
RPL3,RPS24B,0.998
RPL3,RPS25A,0.998
RPL3,RPS25B,0.99
RPL3,RPS26A,0.999
RPL3,RPS26B,0.999
RPL3,RPS27A,0.996
RPL3,RPS27B,0.995
RPL3,RPS28A,0.996
RPL3,RPS28B,0.997
RPL3,RPS29A,0.997
RPL3,RPS29B,0.997
RPL3,RPS3,0.999
RPL3,RPS30A,0.99
RPL3,RPS30B,0.99
RPL3,RPS31,0.999
RPL3,RPS4A,0.999
RPL3,RPS4B,0.998
RPL3,RPS5,0.999
RPL3,RPS6A,0.999
RPL3,RPS6B,0.999
RPL3,RPS7A,0.998
RPL3,RPS7B,0.989
RPL3,RPS8A,0.999
RPL3,RPS8B,0.998
RPL3,RPS9A,0.998
RPL3,RPS9B,0.999
RPL3,RRN7,0.893
RPL3,RRP6,0.823
RPL3,RSA3,0.559
RPL3,RSM10,0.953
RPL3,RSM18,0.937
RPL3,RSM19,0.909
RPL3,RSM23,0.937
RPL3,RSM24,0.924
RPL3,RSM26,0.674
RPL3,RSM27,0.762
RPL3,RSM7,0.98
RPL3,RTC6,0.987
RPL3,RVB1,0.416
RPL3,SAM50,0.4
RPL3,SBH1,0.903
RPL3,SBH2,0.906
RPL3,SEC61,0.985
RPL3,SEC65,0.929
RPL3,SKI2,0.865
RPL3,SKI3,0.848
RPL3,SKI8,0.812
RPL3,SLM1,0.566
RPL3,SLM2,0.566
RPL3,SME1,0.478
RPL3,SNU114,0.84
RPL3,SNU13,0.881
RPL3,SRP101,0.947
RPL3,SRP102,0.801
RPL3,SRP14,0.922
RPL3,SRP21,0.932
RPL3,SRP54,0.974
RPL3,SRP68,0.964
RPL3,SRP72,0.936
RPL3,SSA3,0.464
RPL3,SSH1,0.956
RPL3,SSS1,0.925
RPL3,SSZ1,0.764
RPL3,STE4,0.635
RPL3,STT3,0.941
RPL3,SUB2,0.559
RPL3,SUI1,0.42
RPL3,SUI2,0.749
RPL3,SUI3,0.558
RPL3,SUP35,0.57
RPL3,SUP45,0.741
RPL3,SWS2,0.972
RPL3,TCP1,0.44
RPL3,TEF1,0.881
RPL3,TEF2,0.869
RPL3,TEF4,0.966
RPL3,TIF1,0.683
RPL3,TIF11,0.941
RPL3,TIF34,0.589
RPL3,TIF35,0.465
RPL3,TOP3,0.418
RPL3,TRP2,0.62
RPL3,TUB2,0.479
RPL3,URB1,0.61
RPL3,URB2,0.578
RPL3,UTP22,0.458
RPL3,UTP8,0.556
RPL3,VMA11,0.621
RPL3,VMA13,0.512
RPL3,VMA3,0.632
RPL3,YDJ1,0.513
RPL3,YML6,0.846
RPL3,ZUO1,0.715
RPL30,RPL31A,0.999
RPL30,RPL31B,0.998
RPL30,RPL32,0.999
RPL30,RPL33A,0.999
RPL30,RPL33B,0.995
RPL30,RPL34A,0.999
RPL30,RPL34B,0.999
RPL30,RPL35A,0.998
RPL30,RPL35B,0.998
RPL30,RPL36A,0.998
RPL30,RPL36B,0.999
RPL30,RPL37A,0.998
RPL30,RPL37B,0.998
RPL30,RPL38,0.999
RPL30,RPL39,0.999
RPL30,RPL40A,0.998
RPL30,RPL40B,0.998
RPL30,RPL41A,0.896
RPL30,RPL41B,0.815
RPL30,RPL42A,0.997
RPL30,RPL42B,0.996
RPL30,RPL43A,0.998
RPL30,RPL43B,0.999
RPL30,RPL4A,0.998
RPL30,RPL4B,0.998
RPL30,RPL5,0.999
RPL30,RPL6A,0.998
RPL30,RPL6B,0.998
RPL30,RPL7A,0.999
RPL30,RPL7B,0.998
RPL30,RPL8A,0.998
RPL30,RPL8B,0.999
RPL30,RPL9A,0.999
RPL30,RPL9B,0.999
RPL30,RPN1,0.427
RPL30,RPN11,0.564
RPL30,RPO26,0.408
RPL30,RPP0,0.999
RPL30,RPP1A,0.999
RPL30,RPP1B,0.985
RPL30,RPP2A,0.996
RPL30,RPP2B,0.996
RPL30,RPS0A,0.998
RPL30,RPS0B,0.998
RPL30,RPS10A,0.999
RPL30,RPS10B,0.993
RPL30,RPS11A,0.998
RPL30,RPS11B,0.998
RPL30,RPS12,0.999
RPL30,RPS13,0.999
RPL30,RPS14A,0.999
RPL30,RPS14B,0.999
RPL30,RPS15,0.999
RPL30,RPS16A,0.998
RPL30,RPS16B,0.999
RPL30,RPS17A,0.999
RPL30,RPS17B,0.999
RPL30,RPS18A,0.999
RPL30,RPS18B,0.999
RPL30,RPS19A,0.999
RPL30,RPS19B,0.998
RPL30,RPS1A,0.998
RPL30,RPS1B,0.998
RPL30,RPS2,0.999
RPL30,RPS20,0.999
RPL30,RPS21A,0.967
RPL30,RPS21B,0.999
RPL30,RPS22A,0.999
RPL30,RPS22B,0.995
RPL30,RPS23A,0.998
RPL30,RPS23B,0.999
RPL30,RPS24A,0.998
RPL30,RPS24B,0.998
RPL30,RPS25A,0.998
RPL30,RPS25B,0.995
RPL30,RPS26A,0.999
RPL30,RPS26B,0.998
RPL30,RPS27A,0.998
RPL30,RPS27B,0.999
RPL30,RPS28A,0.997
RPL30,RPS28B,0.998
RPL30,RPS29A,0.998
RPL30,RPS29B,0.998
RPL30,RPS3,0.999
RPL30,RPS30A,0.996
RPL30,RPS30B,0.996
RPL30,RPS31,0.999
RPL30,RPS4A,0.998
RPL30,RPS4B,0.998
RPL30,RPS5,0.999
RPL30,RPS6A,0.999
RPL30,RPS6B,0.999
RPL30,RPS7A,0.999
RPL30,RPS7B,0.989
RPL30,RPS8A,0.998
RPL30,RPS8B,0.998
RPL30,RPS9A,0.999
RPL30,RPS9B,0.999
RPL30,RRN7,0.935
RPL30,RRP6,0.804
RPL30,RSM10,0.948
RPL30,RSM7,0.941
RPL30,SBH1,0.908
RPL30,SBH2,0.913
RPL30,SEC61,0.931
RPL30,SEC65,0.938
RPL30,SKI2,0.806
RPL30,SKI3,0.823
RPL30,SKI8,0.8
RPL30,SMD2,0.402
RPL30,SME1,0.666
RPL30,SNU114,0.777
RPL30,SNU13,0.92
RPL30,SRP101,0.806
RPL30,SRP102,0.806
RPL30,SRP14,0.93
RPL30,SRP21,0.863
RPL30,SRP54,0.93
RPL30,SRP68,0.938
RPL30,SRP72,0.932
RPL30,SSH1,0.651
RPL30,SSS1,0.937
RPL30,SSZ1,0.408
RPL30,STE4,0.413
RPL30,STT3,0.941
RPL30,SUI2,0.651
RPL30,SUI3,0.631
RPL30,SUP35,0.622
RPL30,SUP45,0.713
RPL30,SUS1,0.534
RPL30,SWS2,0.863
RPL30,TEF1,0.785
RPL30,TEF2,0.769
RPL30,TEF4,0.827
RPL30,TIF1,0.488
RPL30,TIF11,0.769
RPL30,TIF34,0.743
RPL30,TIF35,0.49
RPL30,TOM7,0.408
RPL30,UTP22,0.995
RPL30,YML6,0.831
RPL30,YRA1,0.614
RPL31A,RPL31B,0.979
RPL31A,RPL32,0.999
RPL31A,RPL33A,0.998
RPL31A,RPL33B,0.993
RPL31A,RPL34A,0.998
RPL31A,RPL34B,0.998
RPL31A,RPL35A,0.998
RPL31A,RPL35B,0.998
RPL31A,RPL36A,0.998
RPL31A,RPL36B,0.996
RPL31A,RPL37A,0.998
RPL31A,RPL37B,0.997
RPL31A,RPL38,0.999
RPL31A,RPL39,0.999
RPL31A,RPL40A,0.997
RPL31A,RPL40B,0.996
RPL31A,RPL41A,0.893
RPL31A,RPL41B,0.818
RPL31A,RPL42A,0.993
RPL31A,RPL42B,0.995
RPL31A,RPL43A,0.997
RPL31A,RPL43B,0.997
RPL31A,RPL4A,0.995
RPL31A,RPL4B,0.994
RPL31A,RPL5,0.999
RPL31A,RPL6A,0.998
RPL31A,RPL6B,0.997
RPL31A,RPL7A,0.997
RPL31A,RPL7B,0.994
RPL31A,RPL8A,0.996
RPL31A,RPL8B,0.996
RPL31A,RPL9A,0.998
RPL31A,RPL9B,0.996
RPL31A,RPN1,0.421
RPL31A,RPN10,0.408
RPL31A,RPN2,0.424
RPL31A,RPO26,0.458
RPL31A,RPP0,0.998
RPL31A,RPP1A,0.996
RPL31A,RPP1B,0.974
RPL31A,RPP2A,0.992
RPL31A,RPP2B,0.964
RPL31A,RPS0A,0.996
RPL31A,RPS0B,0.995
RPL31A,RPS10A,0.998
RPL31A,RPS10B,0.985
RPL31A,RPS11A,0.997
RPL31A,RPS11B,0.997
RPL31A,RPS12,0.999
RPL31A,RPS13,0.999
RPL31A,RPS14A,0.995
RPL31A,RPS14B,0.992
RPL31A,RPS15,0.999
RPL31A,RPS16A,0.995
RPL31A,RPS16B,0.997
RPL31A,RPS17A,0.998
RPL31A,RPS17B,0.998
RPL31A,RPS18A,0.996
RPL31A,RPS18B,0.996
RPL31A,RPS19A,0.998
RPL31A,RPS19B,0.997
RPL31A,RPS1A,0.996
RPL31A,RPS1B,0.996
RPL31A,RPS2,0.998
RPL31A,RPS20,0.998
RPL31A,RPS21A,0.963
RPL31A,RPS21B,0.998
RPL31A,RPS22A,0.997
RPL31A,RPS22B,0.972
RPL31A,RPS23A,0.996
RPL31A,RPS23B,0.995
RPL31A,RPS24A,0.998
RPL31A,RPS24B,0.997
RPL31A,RPS25A,0.996
RPL31A,RPS25B,0.983
RPL31A,RPS26A,0.997
RPL31A,RPS26B,0.997
RPL31A,RPS27A,0.996
RPL31A,RPS27B,0.998
RPL31A,RPS28A,0.995
RPL31A,RPS28B,0.994
RPL31A,RPS29A,0.997
RPL31A,RPS29B,0.995
RPL31A,RPS3,0.999
RPL31A,RPS30A,0.992
RPL31A,RPS30B,0.992
RPL31A,RPS31,0.999
RPL31A,RPS4A,0.996
RPL31A,RPS4B,0.993
RPL31A,RPS5,0.999
RPL31A,RPS6A,0.997
RPL31A,RPS6B,0.997
RPL31A,RPS7A,0.998
RPL31A,RPS7B,0.976
RPL31A,RPS8A,0.996
RPL31A,RPS8B,0.994
RPL31A,RPS9A,0.995
RPL31A,RPS9B,0.996
RPL31A,RPT6,0.408
RPL31A,RRN7,0.849
RPL31A,RRP6,0.858
RPL31A,RSA3,0.594
RPL31A,RSM10,0.946
RPL31A,RSM7,0.934
RPL31A,RVB1,0.618
RPL31A,SBH1,0.728
RPL31A,SBH2,0.945
RPL31A,SEC61,0.816
RPL31A,SEC65,0.86
RPL31A,SKI2,0.803
RPL31A,SKI3,0.801
RPL31A,SKI8,0.8
RPL31A,SME1,0.427
RPL31A,SNU114,0.726
RPL31A,SNU13,0.892
RPL31A,SPT16,0.51
RPL31A,SRO9,0.562
RPL31A,SRP101,0.668
RPL31A,SRP102,0.654
RPL31A,SRP14,0.783
RPL31A,SRP21,0.864
RPL31A,SRP54,0.884
RPL31A,SRP68,0.904
RPL31A,SRP72,0.795
RPL31A,SSC1,0.495
RPL31A,SSH1,0.927
RPL31A,SSS1,0.971
RPL31A,SSZ1,0.668
RPL31A,STE4,0.453
RPL31A,STH1,0.463
RPL31A,STT3,0.9
RPL31A,SUI2,0.737
RPL31A,SUI3,0.723
RPL31A,SUP35,0.531
RPL31A,SUP45,0.706
RPL31A,SWS2,0.86
RPL31A,TEF1,0.698
RPL31A,TEF2,0.766
RPL31A,TEF4,0.727
RPL31A,TIF1,0.521
RPL31A,TIF11,0.555
RPL31A,TIF34,0.681
RPL31A,TIF35,0.504
RPL31A,TIF4631,0.639
RPL31A,TIF5,0.413
RPL31A,TOM7,0.487
RPL31A,UTP10,0.726
RPL31A,VMA8,0.464
RPL31A,YDJ1,0.408
RPL31A,YML6,0.863
RPL31A,ZUO1,0.938
RPL31B,RPL32,0.999
RPL31B,RPL33A,0.997
RPL31B,RPL33B,0.99
RPL31B,RPL34A,0.995
RPL31B,RPL34B,0.994
RPL31B,RPL35A,0.99
RPL31B,RPL35B,0.989
RPL31B,RPL36A,0.993
RPL31B,RPL36B,0.997
RPL31B,RPL37A,0.987
RPL31B,RPL37B,0.986
RPL31B,RPL38,0.999
RPL31B,RPL39,0.999
RPL31B,RPL40A,0.966
RPL31B,RPL40B,0.971
RPL31B,RPL41A,0.444
RPL31B,RPL42A,0.958
RPL31B,RPL42B,0.958
RPL31B,RPL43A,0.974
RPL31B,RPL43B,0.984
RPL31B,RPL4A,0.975
RPL31B,RPL4B,0.972
RPL31B,RPL5,0.999
RPL31B,RPL6A,0.984
RPL31B,RPL6B,0.982
RPL31B,RPL7A,0.994
RPL31B,RPL7B,0.973
RPL31B,RPL8A,0.976
RPL31B,RPL8B,0.995
RPL31B,RPL9A,0.983
RPL31B,RPL9B,0.995
RPL31B,RPN10,0.408
RPL31B,RPO26,0.462
RPL31B,RPP0,0.997
RPL31B,RPP1A,0.989
RPL31B,RPP1B,0.964
RPL31B,RPP2A,0.968
RPL31B,RPP2B,0.989
RPL31B,RPS0A,0.965
RPL31B,RPS0B,0.959
RPL31B,RPS10A,0.987
RPL31B,RPS10B,0.983
RPL31B,RPS11A,0.965
RPL31B,RPS11B,0.964
RPL31B,RPS12,0.987
RPL31B,RPS13,0.992
RPL31B,RPS14A,0.962
RPL31B,RPS14B,0.961
RPL31B,RPS15,0.993
RPL31B,RPS16A,0.966
RPL31B,RPS16B,0.98
RPL31B,RPS17A,0.986
RPL31B,RPS17B,0.986
RPL31B,RPS18A,0.97
RPL31B,RPS18B,0.976
RPL31B,RPS19A,0.985
RPL31B,RPS19B,0.984
RPL31B,RPS1A,0.962
RPL31B,RPS1B,0.975
RPL31B,RPS2,0.991
RPL31B,RPS20,0.994
RPL31B,RPS21A,0.723
RPL31B,RPS21B,0.992
RPL31B,RPS22A,0.983
RPL31B,RPS22B,0.975
RPL31B,RPS23A,0.958
RPL31B,RPS23B,0.964
RPL31B,RPS24A,0.985
RPL31B,RPS24B,0.985
RPL31B,RPS25A,0.97
RPL31B,RPS25B,0.978
RPL31B,RPS26A,0.978
RPL31B,RPS26B,0.988
RPL31B,RPS27A,0.981
RPL31B,RPS27B,0.982
RPL31B,RPS28A,0.973
RPL31B,RPS28B,0.979
RPL31B,RPS29A,0.98
RPL31B,RPS29B,0.976
RPL31B,RPS3,0.992
RPL31B,RPS30A,0.957
RPL31B,RPS30B,0.966
RPL31B,RPS31,0.992
RPL31B,RPS4A,0.966
RPL31B,RPS4B,0.958
RPL31B,RPS5,0.991
RPL31B,RPS6A,0.974
RPL31B,RPS6B,0.974
RPL31B,RPS7A,0.976
RPL31B,RPS7B,0.982
RPL31B,RPS8A,0.96
RPL31B,RPS8B,0.968
RPL31B,RPS9A,0.963
RPL31B,RPS9B,0.976
RPL31B,RRN7,0.849
RPL31B,RSM10,0.947
RPL31B,RSM7,0.934
RPL31B,SBH1,0.733
RPL31B,SBH2,0.736
RPL31B,SEC61,0.832
RPL31B,SEC65,0.86
RPL31B,SME1,0.434
RPL31B,SNU114,0.728
RPL31B,SNU13,0.872
RPL31B,SRP101,0.674
RPL31B,SRP102,0.663
RPL31B,SRP14,0.789
RPL31B,SRP21,0.875
RPL31B,SRP54,0.892
RPL31B,SRP68,0.903
RPL31B,SRP72,0.802
RPL31B,SSH1,0.647
RPL31B,SSS1,0.865
RPL31B,SSZ1,0.59
RPL31B,STE4,0.453
RPL31B,STT3,0.901
RPL31B,SUI2,0.649
RPL31B,SUI3,0.619
RPL31B,SUP45,0.616
RPL31B,SWS2,0.86
RPL31B,TEF1,0.677
RPL31B,TEF2,0.654
RPL31B,TEF4,0.706
RPL31B,TIF1,0.483
RPL31B,TIF11,0.742
RPL31B,TIF34,0.614
RPL31B,TOM7,0.483
RPL31B,YML6,0.817
RPL31B,ZUO1,0.877
RPL32,RPL33A,0.999
RPL32,RPL33B,0.998
RPL32,RPL34A,0.999
RPL32,RPL34B,0.999
RPL32,RPL35A,0.999
RPL32,RPL35B,0.998
RPL32,RPL36A,0.999
RPL32,RPL36B,0.999
RPL32,RPL37A,0.999
RPL32,RPL37B,0.999
RPL32,RPL38,0.999
RPL32,RPL39,0.999
RPL32,RPL40A,0.998
RPL32,RPL40B,0.999
RPL32,RPL41A,0.853
RPL32,RPL41B,0.818
RPL32,RPL42A,0.998
RPL32,RPL42B,0.997
RPL32,RPL43A,0.999
RPL32,RPL43B,0.998
RPL32,RPL4A,0.999
RPL32,RPL4B,0.999
RPL32,RPL5,0.999
RPL32,RPL6A,0.999
RPL32,RPL6B,0.999
RPL32,RPL7A,0.999
RPL32,RPL7B,0.999
RPL32,RPL8A,0.999
RPL32,RPL8B,0.999
RPL32,RPL9A,0.999
RPL32,RPL9B,0.999
RPL32,RPO26,0.656
RPL32,RPP0,0.999
RPL32,RPP1A,0.999
RPL32,RPP1B,0.989
RPL32,RPP2A,0.997
RPL32,RPP2B,0.996
RPL32,RPS0A,0.998
RPL32,RPS0B,0.998
RPL32,RPS10A,0.999
RPL32,RPS10B,0.992
RPL32,RPS11A,0.998
RPL32,RPS11B,0.998
RPL32,RPS12,0.999
RPL32,RPS13,0.999
RPL32,RPS14A,0.999
RPL32,RPS14B,0.998
RPL32,RPS15,0.999
RPL32,RPS16A,0.998
RPL32,RPS16B,0.999
RPL32,RPS17A,0.999
RPL32,RPS17B,0.998
RPL32,RPS18A,0.999
RPL32,RPS18B,0.999
RPL32,RPS19A,0.999
RPL32,RPS19B,0.999
RPL32,RPS1A,0.999
RPL32,RPS1B,0.999
RPL32,RPS2,0.999
RPL32,RPS20,0.999
RPL32,RPS21A,0.939
RPL32,RPS21B,0.999
RPL32,RPS22A,0.999
RPL32,RPS22B,0.988
RPL32,RPS23A,0.998
RPL32,RPS23B,0.998
RPL32,RPS24A,0.999
RPL32,RPS24B,0.999
RPL32,RPS25A,0.998
RPL32,RPS25B,0.993
RPL32,RPS26A,0.999
RPL32,RPS26B,0.999
RPL32,RPS27A,0.997
RPL32,RPS27B,0.998
RPL32,RPS28A,0.998
RPL32,RPS28B,0.997
RPL32,RPS29A,0.997
RPL32,RPS29B,0.998
RPL32,RPS3,0.999
RPL32,RPS30A,0.997
RPL32,RPS30B,0.997
RPL32,RPS31,0.999
RPL32,RPS4A,0.999
RPL32,RPS4B,0.998
RPL32,RPS5,0.999
RPL32,RPS6A,0.998
RPL32,RPS6B,0.999
RPL32,RPS7A,0.999
RPL32,RPS7B,0.994
RPL32,RPS8A,0.999
RPL32,RPS8B,0.998
RPL32,RPS9A,0.998
RPL32,RPS9B,0.999
RPL32,RRN7,0.947
RPL32,RRP6,0.806
RPL32,RSM10,0.98
RPL32,RSM7,0.982
RPL32,RVB1,0.404
RPL32,SBH1,0.918
RPL32,SBH2,0.924
RPL32,SEC61,0.927
RPL32,SEC65,0.932
RPL32,SKI2,0.815
RPL32,SKI3,0.8
RPL32,SKI8,0.815
RPL32,SNU114,0.843
RPL32,SNU13,0.95
RPL32,SRP101,0.795
RPL32,SRP102,0.786
RPL32,SRP14,0.921
RPL32,SRP21,0.924
RPL32,SRP54,0.924
RPL32,SRP68,0.932
RPL32,SRP72,0.917
RPL32,SSH1,0.8
RPL32,SSS1,0.948
RPL32,SSZ1,0.402
RPL32,STE4,0.453
RPL32,STT3,0.944
RPL32,SUI1,0.553
RPL32,SUI2,0.541
RPL32,SUI3,0.576
RPL32,SUP35,0.604
RPL32,SUP45,0.692
RPL32,SWS2,0.979
RPL32,TEF1,0.831
RPL32,TEF2,0.794
RPL32,TEF4,0.676
RPL32,TIF1,0.428
RPL32,TIF11,0.771
RPL32,TIF34,0.478
RPL32,YDJ1,0.527
RPL32,YML6,0.911
RPL33A,RPL33B,0.975
RPL33A,RPL34A,0.998
RPL33A,RPL34B,0.998
RPL33A,RPL35A,0.996
RPL33A,RPL35B,0.996
RPL33A,RPL36A,0.997
RPL33A,RPL36B,0.999
RPL33A,RPL37A,0.997
RPL33A,RPL37B,0.997
RPL33A,RPL38,0.999
RPL33A,RPL39,0.999
RPL33A,RPL40A,0.995
RPL33A,RPL40B,0.997
RPL33A,RPL41A,0.891
RPL33A,RPL41B,0.816
RPL33A,RPL42A,0.995
RPL33A,RPL42B,0.991
RPL33A,RPL43A,0.996
RPL33A,RPL43B,0.995
RPL33A,RPL4A,0.996
RPL33A,RPL4B,0.996
RPL33A,RPL5,0.999
RPL33A,RPL6A,0.999
RPL33A,RPL6B,0.999
RPL33A,RPL7A,0.999
RPL33A,RPL7B,0.996
RPL33A,RPL8A,0.996
RPL33A,RPL8B,0.999
RPL33A,RPL9A,0.997
RPL33A,RPL9B,0.999
RPL33A,RPN1,0.459
RPL33A,RPO26,0.456
RPL33A,RPP0,0.999
RPL33A,RPP1A,0.997
RPL33A,RPP1B,0.964
RPL33A,RPP2A,0.992
RPL33A,RPP2B,0.99
RPL33A,RPS0A,0.994
RPL33A,RPS0B,0.992
RPL33A,RPS10A,0.998
RPL33A,RPS10B,0.986
RPL33A,RPS11A,0.994
RPL33A,RPS11B,0.995
RPL33A,RPS12,0.999
RPL33A,RPS13,0.999
RPL33A,RPS14A,0.995
RPL33A,RPS14B,0.992
RPL33A,RPS15,0.999
RPL33A,RPS16A,0.994
RPL33A,RPS16B,0.995
RPL33A,RPS17A,0.998
RPL33A,RPS17B,0.996
RPL33A,RPS18A,0.995
RPL33A,RPS18B,0.995
RPL33A,RPS19A,0.996
RPL33A,RPS19B,0.983
RPL33A,RPS1A,0.995
RPL33A,RPS1B,0.995
RPL33A,RPS2,0.999
RPL33A,RPS20,0.999
RPL33A,RPS21A,0.943
RPL33A,RPS21B,0.998
RPL33A,RPS22A,0.997
RPL33A,RPS22B,0.972
RPL33A,RPS23A,0.993
RPL33A,RPS23B,0.993
RPL33A,RPS24A,0.997
RPL33A,RPS24B,0.996
RPL33A,RPS25A,0.995
RPL33A,RPS25B,0.98
RPL33A,RPS26A,0.996
RPL33A,RPS26B,0.997
RPL33A,RPS27A,0.995
RPL33A,RPS27B,0.997
RPL33A,RPS28A,0.995
RPL33A,RPS28B,0.994
RPL33A,RPS29A,0.997
RPL33A,RPS29B,0.984
RPL33A,RPS3,0.999
RPL33A,RPS30A,0.991
RPL33A,RPS30B,0.994
RPL33A,RPS31,0.998
RPL33A,RPS4A,0.993
RPL33A,RPS4B,0.991
RPL33A,RPS5,0.999
RPL33A,RPS6A,0.994
RPL33A,RPS6B,0.996
RPL33A,RPS7A,0.997
RPL33A,RPS7B,0.983
RPL33A,RPS8A,0.995
RPL33A,RPS8B,0.994
RPL33A,RPS9A,0.994
RPL33A,RPS9B,0.995
RPL33A,RRN7,0.82
RPL33A,RRP6,0.803
RPL33A,RSM10,0.943
RPL33A,RSM7,0.928
RPL33A,RVB1,0.566
RPL33A,SBH1,0.689
RPL33A,SBH2,0.706
RPL33A,SEC61,0.808
RPL33A,SEC65,0.878
RPL33A,SKI2,0.8
RPL33A,SKI3,0.8
RPL33A,SKI8,0.803
RPL33A,SNU114,0.651
RPL33A,SNU13,0.851
RPL33A,SRP101,0.644
RPL33A,SRP102,0.644
RPL33A,SRP14,0.841
RPL33A,SRP21,0.869
RPL33A,SRP54,0.858
RPL33A,SRP68,0.893
RPL33A,SRP72,0.8
RPL33A,SSH1,0.651
RPL33A,SSS1,0.862
RPL33A,SSZ1,0.401
RPL33A,STE4,0.477
RPL33A,STT3,0.899
RPL33A,SUI2,0.636
RPL33A,SUI3,0.579
RPL33A,SUP45,0.667
RPL33A,SWS2,0.852
RPL33A,TEF1,0.619
RPL33A,TEF2,0.593
RPL33A,TEF4,0.672
RPL33A,TIF1,0.489
RPL33A,TIF11,0.659
RPL33A,TIF34,0.504
RPL33A,YML6,0.808
RPL33B,RPL34A,0.99
RPL33B,RPL34B,0.991
RPL33B,RPL35A,0.985
RPL33B,RPL35B,0.983
RPL33B,RPL36A,0.991
RPL33B,RPL36B,0.982
RPL33B,RPL37A,0.991
RPL33B,RPL37B,0.989
RPL33B,RPL38,0.994
RPL33B,RPL39,0.993
RPL33B,RPL40A,0.979
RPL33B,RPL40B,0.981
RPL33B,RPL41A,0.451
RPL33B,RPL42A,0.964
RPL33B,RPL42B,0.957
RPL33B,RPL43A,0.985
RPL33B,RPL43B,0.984
RPL33B,RPL4A,0.983
RPL33B,RPL4B,0.983
RPL33B,RPL5,0.992
RPL33B,RPL6A,0.996
RPL33B,RPL6B,0.995
RPL33B,RPL7A,0.988
RPL33B,RPL7B,0.987
